Title,Source,Time,Link,Keywords
Cost of rent in Canada: here are the least-affordable cities,CTV News,2024-01-31,https://news.google.com/articles/CBMic2h0dHBzOi8vd3d3LmN0dm5ld3MuY2EvY2FuYWRhL2hlcmUtYXJlLXRoZS01LWNhbmFkaWFuLWNpdGllcy13aXRoLXRoZS1mZXdlc3QtbG93LWNvc3QtcmVudGFsLXVuaXRzLXJlcG9ydC0xLjY3NTAwNTTSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Opinion: Rent control — a short-term fix with long-term consequences,Calgary Herald,2023-09-08,https://news.google.com/articles/CBMibmh0dHBzOi8vY2FsZ2FyeWhlcmFsZC5jb20vb3Bpbmlvbi9jb2x1bW5pc3RzL29waW5pb24tcmVudC1jb250cm9sLWEtc2hvcnQtdGVybS1maXgtd2l0aC1sb25nLXRlcm0tY29uc2VxdWVuY2Vz0gGcAWh0dHBzOi8vY2FsZ2FyeWhlcmFsZC5jb20vb3Bpbmlvbi9jb2x1bW5pc3RzL29waW5pb24tcmVudC1jb250cm9sLWEtc2hvcnQtdGVybS1maXgtd2l0aC1sb25nLXRlcm0tY29uc2VxdWVuY2VzL3djbS85ZTg0ZDM5MC1iZDg1LTRmMjYtYmJlMi03YmNlOWUwYWRhMjcvYW1wLw?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
National Housing Day: A look at homeowners and renters - Statistics Canada,Statistique Canada,2022-11-22,https://news.google.com/articles/CBMiWmh0dHBzOi8vd3d3LnN0YXRjYW4uZ2MuY2EvbzEvZW4vcGx1cy8yMzU3LW5hdGlvbmFsLWhvdXNpbmctZGF5LWxvb2staG9tZW93bmVycy1hbmQtcmVudGVyc9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Understanding Canadian farmland rental rates: FCC analysis | FCC,Farm Credit Canada,2023-04-24,https://news.google.com/articles/CBMia2h0dHBzOi8vd3d3LmZjYy1mYWMuY2EvZW4vYWJvdXQtZmNjL21lZGlhLWNlbnRyZS9uZXdzLXJlbGVhc2VzLzIwMjMvY2FuYWRpYW4tZmFybWxhbmQtcmVudGFsLXJhdGVzLWFuYWx5c2lz0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Average rent in Canada is up 20% over the last two years: Rentals.ca - Mortgage Rates & Mortgage Broker News in ...,Canadian Mortgage Trends,2023-05-16,https://news.google.com/articles/CBMicmh0dHBzOi8vd3d3LmNhbmFkaWFubW9ydGdhZ2V0cmVuZHMuY29tLzIwMjMvMDUvYXZlcmFnZS1yZW50LWluLWNhbmFkYS1pcy11cC0yMC1vdmVyLXRoZS1sYXN0LXR3by15ZWFycy1yZW50YWxzLWNhL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Rental rates are rising faster in Nova Scotia than overall inflation,CBC.ca,2023-08-18,https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS9ub3ZhLXNjb3RpYS9ub3ZhLXNjb3RpYS1qdWx5LTIwMjMtcmVudC1pbmZsYXRpb24tMS42OTM5MDg10gEgaHR0cHM6Ly93d3cuY2JjLmNhL2FtcC8xLjY5MzkwODU?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Rent or buy? An expert weighs in on the sky-high rental market,Maclean's,2022-12-05,https://news.google.com/articles/CBMibGh0dHBzOi8vbWFjbGVhbnMuY2EvZWNvbm9teS9yZWFsZXN0YXRlZWNvbm9teS9yZW50LW9yLWJ1eS1hbi1leHBlcnQtd2VpZ2hzLWluLW9uLXRoZS1za3ktaGlnaC1yZW50YWwtbWFya2V0L9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
"Canada needs 300,000 new rental units to avoid gap quadrupling by 2026: report",BNN Bloomberg,2023-03-22,https://news.google.com/articles/CBMic2h0dHBzOi8vd3d3LmJubmJsb29tYmVyZy5jYS9jYW5hZGEtbmVlZHMtMzAwLTAwMC1uZXctcmVudGFsLXVuaXRzLXRvLWF2b2lkLWdhcC1xdWFkcnVwbGluZy1ieS0yMDI2LXJlcG9ydC0xLjE4OTg5MjfSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Toronto Tenants Are Uniting in a Mass Rent Strike,Jacobin magazine,2023-06-10,https://news.google.com/articles/CBMiYGh0dHBzOi8vamFjb2Jpbi5jb20vMjAyMy8wNi90b3JvbnRvLXRlbmFudHMtdW5pb24tcmVudC1zdHJpa2UtY29ycG9yYXRlLWxhbmRsb3Jkcy1ob3VzaW5nLWNyaXNpc9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Minimum Wages Far Short Of Income Needed To Afford Rent,The Maple,2023-07-20,https://news.google.com/articles/CBMiQGh0dHBzOi8vd3d3LnJlYWR0aGVtYXBsZS5jb20vbWluaW11bS13YWdlcy1yZW50YWwtd2FnZS1nYXAtY2NwYS_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Canadian rent prices hit a record high in June - Mortgage Rates & Mortgage Broker News in Canada,Canadian Mortgage Trends,2023-07-16,https://news.google.com/articles/CBMiXmh0dHBzOi8vd3d3LmNhbmFkaWFubW9ydGdhZ2V0cmVuZHMuY29tLzIwMjMvMDcvY2FuYWRpYW4tcmVudC1wcmljZXMtaGl0LWEtcmVjb3JkLWhpZ2gtaW4tanVuZS_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
"Canadian rent price growth eases, but upward pressure expected to persist - Mortgage Rates & Mortgage Broker News ...",Canadian Mortgage Trends,2023-06-14,https://news.google.com/articles/CBMigQFodHRwczovL3d3dy5jYW5hZGlhbm1vcnRnYWdldHJlbmRzLmNvbS8yMDIzLzA2L3BhY2Utb2YtcmVudC1ncm93dGgtZWFzZXMtYnV0LWV4cGVjdGVkLXRvLXJpc2UtZnVydGhlci1mb2xsb3dpbmctbGF0ZXN0LXJhdGUtaGlrZS_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Canada doesn’t have enough homes to own. Renters will pay the price,Global News,2023-04-27,https://news.google.com/articles/CBMiUmh0dHBzOi8vZ2xvYmFsbmV3cy5jYS9uZXdzLzk2NTUxMTEvY2FuYWRhLXJlbnRhbC1tYXJrZXQtdW5hZmZvcmRhYmxlLWhvdXNpbmctY21oYy_SAVZodHRwczovL2dsb2JhbG5ld3MuY2EvbmV3cy85NjU1MTExL2NhbmFkYS1yZW50YWwtbWFya2V0LXVuYWZmb3JkYWJsZS1ob3VzaW5nLWNtaGMvYW1wLw?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Rents in Canada increased 9% in 2023 to record high,Canada Immigration News,2024-01-25,https://news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LmNpY25ld3MuY29tLzIwMjQvMDEvcmVudHMtaW4tY2FuYWRhLWluY3JlYXNlZC05LWluLTIwMjMtdG8tcmVjb3JkLWhpZ2gtMDE0MjU0NS5odG1s0gFjaHR0cHM6Ly93d3cuY2ljbmV3cy5jb20vMjAyNC8wMS9yZW50cy1pbi1jYW5hZGEtaW5jcmVhc2VkLTktaW4tMjAyMy10by1yZWNvcmQtaGlnaC0wMTQyNTQ1Lmh0bWwvYW1w?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Some Canadians can apply for a one-time rent top up starting Monday. Here’s what to know,Global News,2022-12-11,https://news.google.com/articles/CBMiUmh0dHBzOi8vZ2xvYmFsbmV3cy5jYS9uZXdzLzkzNDAxMzEvY2FuYWRhLWhvdXNpbmctYmVuZWZpdC1yZW50LXRvcC11cC1lbGlnaWJpbGl0eS_SAVZodHRwczovL2dsb2JhbG5ld3MuY2EvbmV3cy85MzQwMTMxL2NhbmFkYS1ob3VzaW5nLWJlbmVmaXQtcmVudC10b3AtdXAtZWxpZ2liaWxpdHkvYW1wLw?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Hundreds denied rent supplement after N.S. quietly changed eligibility rules,CBC.ca,2023-08-10,https://news.google.com/articles/CBMibWh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS9ub3ZhLXNjb3RpYS9odW5kcmVkcy1kZW5pZWQtcmVudC1zdXBwbGVtZW50LW5vdmEtc2NvdGlhLXJ1bGUtY2hhbmdlZC0xLjY5MzEzNDDSASBodHRwczovL3d3dy5jYmMuY2EvYW1wLzEuNjkzMTM0MA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
New Brunswick tenants dealing with Canada's fastest-rising rents,CBC.ca,2023-06-28,https://news.google.com/articles/CBMiYWh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS9uZXctYnJ1bnN3aWNrL25ldy1icnVuc3dpY2stdGVuYW50cy1mYXN0ZXN0LXJpc2luZy1yZW50cy0xLjY4OTA2NTLSASBodHRwczovL3d3dy5jYmMuY2EvYW1wLzEuNjg5MDY1Mg?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Parkdale residents protest against landlord's application for 'above-guideline' rent increases,CBC.ca,2023-05-30,https://news.google.com/articles/CBMiSWh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS90b3JvbnRvL3BhcmtkYWxlLXRlbmFudHMtcHJvdGVzdC0xLjY4NTk0NzXSASBodHRwczovL3d3dy5jYmMuY2EvYW1wLzEuNjg1OTQ3NQ?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Proof Point: Canada’s shortage of rental housing could quadruple by 2026,RBC Thought Leadership -,2023-03-22,https://news.google.com/articles/CBMia2h0dHBzOi8vdGhvdWdodGxlYWRlcnNoaXAucmJjLmNvbS9wcm9vZi1wb2ludC1zaG9ydGZhbGwtaW4tY2FuYWRpYW4tcmVudGFsLWhvdXNpbmctY291bGQtcXVhZHJ1cGxlLWJ5LTIwMjYv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Rents for Canadian military personnel to increase,Ottawa Citizen,2024-01-30,https://news.google.com/articles/CBMicGh0dHBzOi8vb3R0YXdhY2l0aXplbi5jb20vbmV3cy9uYXRpb25hbC9kZWZlbmNlLXdhdGNoL3JlbnRzLWZvci1jYW5hZGlhbi1mb3JjZXMtcGVyc29ubmVsLXRvLWluY3JlYXNlLW9uLWFwcmlsLTHSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Newcomers to Canada Struggle with Rental Housing Crisis,Voice of America - VOA News,2023-07-01,https://news.google.com/articles/CBMiXmh0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2EvbmV3Y29tZXJzLXRvLWNhbmFkYS1zdHJ1Z2dsZS13aXRoLXJlbnRhbC1ob3VzaW5nLWNyaXNpcy83MTYwNjcyLmh0bWzSAWBodHRwczovL3d3dy52b2FuZXdzLmNvbS9hbXAvbmV3Y29tZXJzLXRvLWNhbmFkYS1zdHJ1Z2dsZS13aXRoLXJlbnRhbC1ob3VzaW5nLWNyaXNpcy83MTYwNjcyLmh0bWw?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Opinion: How Canada can create more rental housing,The Globe and Mail,2023-05-01,https://news.google.com/articles/CBMiWmh0dHBzOi8vd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vb3Bpbmlvbi9hcnRpY2xlLWhvdy1jYW5hZGEtY2FuLWNyZWF0ZS1tb3JlLXJlbnRhbC1ob3VzaW5nL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
"B.C. continues to lead the country in high rental prices and low vacancies, CMHC data shows",CBC.ca,2024-01-31,https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS9icml0aXNoLWNvbHVtYmlhL2NobWMtcmVudGFsLWhvdXNpbmctcmVwb3J0LTIwMjQtMS43MTAwNDk40gEgaHR0cHM6Ly93d3cuY2JjLmNhL2FtcC8xLjcxMDA0OTg?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
My impossible journey to find student housing in Toronto,Maclean's,2022-10-11,https://news.google.com/articles/CBMibGh0dHBzOi8vbWFjbGVhbnMuY2Evc29jaWV0eS9maW5kaW5nLXN0dWRlbnQtaG91c2luZy1pbi10b3JvbnRvLXNlZW1lZC1pbXBvc3NpYmxlLWdldHRpbmctc2NhbW1lZC1kaWRudC1oZWxwL9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Ford's PCs rolled back rent control to spur new rental construction. Here's what happened next,CBC.ca,2023-09-25,https://news.google.com/articles/CBMiUWh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS90b3JvbnRvL3JlbnQtY29udHJvbC10b3JvbnRvLWZvcmQtc2VyaWVzLTEuNjk3NDEyOdIBIGh0dHBzOi8vd3d3LmNiYy5jYS9hbXAvMS42OTc0MTI5?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Manitoba Shared Health paying more than $1M in annual rent for offices left empty,CBC.ca,2023-12-18,https://news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS9tYW5pdG9iYS9zaGFyZWQtaGVhbHRoLWVtcHR5LW9mZmljZXMtd29ya2luZy1mcm9tLWhvbWUtMS43MDYwNjky0gEgaHR0cHM6Ly93d3cuY2JjLmNhL2FtcC8xLjcwNjA2OTI?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Can Canada build 2.2M rental units within a decade?,Business in Vancouver,2023-08-23,https://news.google.com/articles/CBMiXGh0dHBzOi8vd3d3LmJpdi5jb20vbmV3cy9yZWFsLWVzdGF0ZS9jYW4tY2FuYWRhLWJ1aWxkLTIybS1yZW50YWwtdW5pdHMtd2l0aGluLWRlY2FkZS04MjczMDM10gEA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
New indicators raise concerns on housing affordability and supply,CMHC,2023-06-22,https://news.google.com/articles/CBMiYGh0dHBzOi8vd3d3LmNtaGMtc2NobC5nYy5jYS9ibG9nLzIwMjMvbmV3LWluZGljYXRvcnMtcmFpc2UtY29uY2VybnMtaG91c2luZy1hZmZvcmRhYmlsaXR5LXN1cHBsedIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Average rent prices rose 10% to a new record high in August - Mortgage Rates & Mortgage Broker News in Canada,Canadian Mortgage Trends,2023-09-25,https://news.google.com/articles/CBMiamh0dHBzOi8vd3d3LmNhbmFkaWFubW9ydGdhZ2V0cmVuZHMuY29tLzIwMjMvMDkvYXZlcmFnZS1yZW50LXByaWNlcy1yb3NlLTEwLXRvLWEtbmV3LXJlY29yZC1oaWdoLWluLWF1Z3VzdC_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Rent for one-bedroom and two-bedroom apartments in Ottawa drop slightly in January,CTV News Ottawa,2024-02-19,https://news.google.com/articles/CBMiW2h0dHBzOi8vb3R0YXdhLmN0dm5ld3MuY2EvaGVyZS1zLWhvdy1tdWNoLWl0LWNvc3RzLXRvLXJlbnQtYW4tYXBhcnRtZW50LWluLW90dGF3YS0xLjY3NzQ5NzHSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
2022 farmland rental rates: An overview | FCC,Farm Credit Canada,2023-04-13,https://news.google.com/articles/CBMiSGh0dHBzOi8vd3d3LmZjYy1mYWMuY2EvZW4va25vd2xlZGdlL2Vjb25vbWljcy8yMDIyLWZhcm1sYW5kLXJlbnRhbC1yYXRlc9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Canada average rent reaches new records in October,CTV News,2023-11-04,https://news.google.com/articles/CBMidmh0dHBzOi8vd3d3LmN0dm5ld3MuY2EvYnVzaW5lc3MvYXZlcmFnZS1yZW50YWwtcHJpY2VzLWluLWNhbmFkYS1zdXJnZS10by1yZWNvcmQtaGlnaHMtaW4tb2N0b2Jlci0yMDIzLXJlcG9ydC0xLjY2MzE0ODDSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
It's getting more expensive to rent in Calgary: CMHC,CTV News Calgary,2024-01-31,https://news.google.com/articles/CBMiaGh0dHBzOi8vY2FsZ2FyeS5jdHZuZXdzLmNhL2NhbGdhcnktcmVudC1pbmNyZWFzZS10aGUtaGlnaGVzdC15ZWFyLW92ZXIteWVhci1hY3Jvc3MtY2FuYWRhLWNtaGMtMS42NzUwNDEz0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
"Cost of rent climbs in Halifax, now ranked 20th most expensive city in Canada",Global News,2023-08-31,https://news.google.com/articles/CBMiOGh0dHBzOi8vZ2xvYmFsbmV3cy5jYS9uZXdzLzk5Mjg3NTQvaGFsaWZheC1yZW50YWwtY29zdHMv0gE8aHR0cHM6Ly9nbG9iYWxuZXdzLmNhL25ld3MvOTkyODc1NC9oYWxpZmF4LXJlbnRhbC1jb3N0cy9hbXAv?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
"Rents on new listing in N.S. rose more than 13% in October compared to last year, report says",CBC.ca,2023-11-15,https://news.google.com/articles/CBMiWmh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS9ub3ZhLXNjb3RpYS9ucy1yZW50cy1vbi1uZXctbGlzdGluZ3Mtb2N0b2Jlci0yMDIzLTEuNzAyODE1NtIBIGh0dHBzOi8vd3d3LmNiYy5jYS9hbXAvMS43MDI4MTU2?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
"In a Toronto neighbourhood, renters go up against big owners",Al Jazeera English,2023-12-06,https://news.google.com/articles/CBMiZ2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vZWNvbm9teS8yMDIzLzEyLzYvaW4tYS10b3JvbnRvLW5laWdoYm91cmhvb2QtcmVudGVycy1nby11cC1hZ2FpbnN0LWJpZy1vd25lcnPSAWtodHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9lY29ub215LzIwMjMvMTIvNi9pbi1hLXRvcm9udG8tbmVpZ2hib3VyaG9vZC1yZW50ZXJzLWdvLXVwLWFnYWluc3QtYmlnLW93bmVycw?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
"Average rent increased by 10.9% in 2022, report shows",Financial Post,2023-01-18,https://news.google.com/articles/CBMiT2h0dHBzOi8vZmluYW5jaWFscG9zdC5jb20vcmVhbC1lc3RhdGUvYXZlcmFnZS1yZW50LWluY3JlYXNlZC0xMC05LXBlci1jZW50LTIwMjLSAX1odHRwczovL2ZpbmFuY2lhbHBvc3QuY29tL3JlYWwtZXN0YXRlL2F2ZXJhZ2UtcmVudC1pbmNyZWFzZWQtMTAtOS1wZXItY2VudC0yMDIyL3djbS9hYmYyZTBhZC05OTUwLTQ1NWEtYmQxMy1mYWZlYzRjMzA2NWIvYW1wLw?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Toronto landlord files to evict some tenants refusing to pay rent amid rent strike,CBC.ca,2023-06-20,https://news.google.com/articles/CBMiTWh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS90b3JvbnRvL3JlbnQtc3RyaWtlLWV2aWN0aW9uLXRvcm9udG8tMS42ODgyNDYx0gEgaHR0cHM6Ly93d3cuY2JjLmNhL2FtcC8xLjY4ODI0NjE?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
"Kelowna, B.C. becomes 10th most expensive city to rent an apartment in Canada",Global News,2023-03-16,https://news.google.com/articles/CBMiVWh0dHBzOi8vZ2xvYmFsbmV3cy5jYS9uZXdzLzk1NTgyMTAva2Vsb3duYS0xMHRoLW1vc3QtZXhwZW5zaXZlLWNpdHktYXBhcnRtZW50LWNhbmFkYS_SAVlodHRwczovL2dsb2JhbG5ld3MuY2EvbmV3cy85NTU4MjEwL2tlbG93bmEtMTB0aC1tb3N0LWV4cGVuc2l2ZS1jaXR5LWFwYXJ0bWVudC1jYW5hZGEvYW1wLw?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
"N.B. government reveals housing strategy, and rent cap isn't part of it",CBC.ca,2023-06-30,https://news.google.com/articles/CBMifGh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS9uZXctYnJ1bnN3aWNrL2hvdXNpbmctc3RyYXRlZ3ktbmV3LWJydW5zd2ljay1yZW50LWJhbmstZmluYW5jaWFsLWFzc2lzdGFuY2UtdGVuYW50cy0xLjY4OTI3NTDSASBodHRwczovL3d3dy5jYmMuY2EvYW1wLzEuNjg5Mjc1MA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Is it time for rent control in Alberta? Some Calgarians say yes,CBC.ca,2022-08-29,https://news.google.com/articles/CBMiRWh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS9jYWxnYXJ5L3JlbnQtY29udHJvbC1hbGJlcnRhLTEuNjU2MTMyONIBIGh0dHBzOi8vd3d3LmNiYy5jYS9hbXAvMS42NTYxMzI4?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
Newcomers to Canada are more likely to be in unaffordable housing situations,Canada Immigration News,2023-12-30,https://news.google.com/articles/CBMieWh0dHBzOi8vd3d3LmNpY25ld3MuY29tLzIwMjMvMTIvbmV3Y29tZXJzLXRvLWNhbmFkYS1hcmUtbW9yZS1saWtlbHktdG8tYmUtaW4tdW5hZmZvcmRhYmxlLWhvdXNpbmctc2l0dWF0aW9ucy0xMjQwOTU1Lmh0bWzSAX1odHRwczovL3d3dy5jaWNuZXdzLmNvbS8yMDIzLzEyL25ld2NvbWVycy10by1jYW5hZGEtYXJlLW1vcmUtbGlrZWx5LXRvLWJlLWluLXVuYWZmb3JkYWJsZS1ob3VzaW5nLXNpdHVhdGlvbnMtMTI0MDk1NS5odG1sL2FtcA?hl=en-CA&gl=CA&ceid=CA%3Aen,Canada rent
